"number";"r IL_meas";"i IL_meas"
1060;0.363586;0
1061;0.546765;0
1062;0.864911;0
1063;0.59071;0
1064;0.549226;0
1065;0.300547;0
1066;0.769196;0
1067;0.375375;0
1068;0.433655;0
1069;0.37821;0
1070;0.440363;0
1071;0.418178;0
1072;0.653797;0
1073;0.415581;0
1074;0.400358;0
1075;0.40089;0
1076;0.357317;0
1077;0.264247;0
1078;0.552105;0
1079;0.53289;0
1080;0.435656;0
1081;0.451898;0
1082;0.706678;0
1083;0.525843;0
1084;0.537292;0
1085;0.626288;0
1086;0.43435;0
1087;0.419079;0
1088;0.654515;0
1089;0.771763;0
1090;0.374975;0
1091;0.508175;0
1092;0.541099;0
1093;0.586143;0
1094;0.364578;0
1095;0.596055;0
1096;1.14955;0
1097;0.444497;0
1098;0.343294;0
1099;0.497073;0
1100;0.480637;0
1101;0.720456;0
1102;0.635862;0
1103;0.430011;0
1104;0.464264;0
1105;0.554744;0
1106;0.673838;0
1107;0.354905;0
1108;0.674359;0
1109;0.343689;0
1110;0.709808;0
1111;0.321831;0
1112;0.460905;0
1113;0.404504;0
1114;0.371862;0
1115;0.58833;0
1116;0.268568;0
1117;0.764365;0
1118;0.417883;0
1119;0.387795;0
1120;0.370847;0
1121;0.722259;0
1122;0.607239;0
1123;0.485259;0
1124;0.444236;0
1125;0.38571;0
1126;0.345358;0
1127;0.336527;0
1128;0.435621;0
1129;0.75955;0
1130;0.562323;0
1131;0.56333;0
1132;0.427194;0
1133;0.580419;0
1134;0.534656;0
1135;0.548524;0
1136;0.436679;0
1137;0.351194;0
1138;0.463577;0
1139;0.870399;0
1140;0.464048;0
1141;0.487576;0
1142;0.470956;0
1143;0.582661;0
1144;0.468385;0
1145;0.653883;0
1146;0.544721;0
1147;0.628607;0
1148;0.36874;0
1149;0.574396;0
1150;0.501184;0
1151;0.409324;0
1152;0.436609;0
1153;0.546698;0
1154;0.513147;0
1155;0.546249;0
1156;0.749985;0
1157;0.842895;0
1158;0.432905;0
1159;0.338689;0
1160;0.455655;0
1161;0.478721;0
1162;0.469543;0
1163;0.450645;0
1164;0.480681;0
1165;0.739098;0
1166;0.395745;0
1167;0.317568;0
1168;0.49496;0
1169;0.411316;0
1170;0.964082;0
1171;0.426269;0
1172;0.648517;0
1173;0.691323;0
1174;0.676982;0
1175;0.428144;0
1176;0.545061;0
1177;0.423587;0
1178;0.398013;0
1179;0.432567;0
1180;0.506882;0
1181;0.741755;0
1182;0.507522;0
1183;0.52279;0
1184;0.536409;0
1185;0.2717;0
1186;0.345081;0
1187;0.548305;0
1188;0.467701;0
1189;0.482451;0
1190;0.596597;0
1191;0.345304;0
1192;0.281053;0
1193;0.750851;0
1194;0.388719;0
1195;0.523489;0
1196;0.525874;0
1197;0.576005;0
1198;0.313746;0
1199;0.788701;0
1200;0.490785;0
1201;0.337744;0
1202;0.502561;0
1203;0.492867;0
1204;0.478773;0
1205;0.402209;0
1206;0.571413;0
1207;0.402069;0
1208;0.721382;0
1209;0.385154;0
1210;1.08291;0
1211;0.799226;0
1212;0.506185;0
1213;0.507601;0
1214;0.60045;0
1215;0.628704;0
1216;0.484236;0
1217;0.271073;0
1218;0.548702;0
1219;0.40677;0
1220;0.547498;0
1221;0.535841;0
1222;0.610548;0
1223;0.36441;0
1224;0.620959;0
1225;0.716188;0
1226;0.634211;0
1227;0.550955;0
1228;0.319396;0
1229;0.417357;0
1230;0.411041;0
1231;0.367008;0
1232;0.636756;0
1233;0.577889;0
1234;0.456444;0
1235;0.452649;0
1236;0.51201;0
1237;0.520673;0
1238;0.45304;0
1239;0.38006;0
1240;0.513762;0
1241;0.557535;0
1242;0.552179;0
1243;0.495146;0
1244;0.700464;0
1245;0.727851;0
1246;0.30561;0
1247;0.650629;0
1248;0.450895;0
1249;0.413016;0
1250;0.535811;0
1251;0.419212;0
1252;0.3878;0
1253;0.658427;0
1254;0.450469;0
1255;0.582085;0
1256;0.440264;0
1257;0.391655;0
1258;0.522767;0
1259;0.641943;0
1260;0.563248;0
1261;0.525534;0
1262;0.40346;0
1263;0.460987;0
1264;0.639305;0
1265;0.434272;0
1266;0.346022;0
1267;0.434399;0
1268;0.523149;0
1269;0.478541;0
1270;0.7856;0
1271;0.356608;0
1272;0.572536;0
1273;0.90366;0
1274;0.708025;0
1275;0.899404;0
1276;0.665664;0
1277;0.365008;0
1278;0.954726;0
1279;0.642062;0
1280;0.685227;0
1281;0.392755;0
1282;0.366488;0
1283;0.538652;0
1284;0.71487;0
1285;0.422227;0
1286;0.5693;0
1287;0.792692;0
1288;0.341654;0
1289;0.544474;0
1290;0.586301;0
1291;0.575128;0
1292;0.33053;0
1293;0.499412;0
1294;0.673787;0
1295;0.539371;0
1296;0.478958;0
1297;0.523365;0
1298;0.477028;0
1299;0.464299;0
1300;0.592899;0
1301;0.419042;0
1302;0.383203;0
1303;0.580753;0
1304;0.979158;0
1305;0.339149;0
1306;0.476606;0
1307;0.655119;0
1308;0.339184;0
1309;0.731232;0
1310;0.752016;0
1311;0.383627;0
1312;0.619644;0
1313;0.461947;0
1314;0.833751;0
1315;0.506116;0
1316;0.801836;0
1317;0.513663;0
1318;0.412464;0
1319;0.381802;0
1320;0.7725;0
1321;0.535363;0
1322;0.534333;0
1323;0.409846;0
1324;0.431355;0
1325;0.586528;0
1326;0.85885;0
1327;0.356907;0
1328;0.535336;0
1329;0.492407;0
1330;0.546633;0
1331;0.505349;0
1332;0.335935;0
1333;0.481592;0
1334;0.472416;0
1335;0.599504;0
1336;0.600261;0
1337;0.495146;0
1338;0.605516;0
1339;0.540087;0
1340;0.456109;0
1341;0.62584;0
1342;0.469604;0
1343;0.503871;0
1344;0.643393;0
1345;0.668307;0
1346;0.281561;0
1347;0.568156;0
1348;0.641339;0
1349;0.384163;0
1350;0.722512;0
1351;0.647526;0
1352;0.750527;0
1353;0.542832;0
1354;0.630049;0
1355;0.875448;0
1356;0.447262;0
1357;0.52871;0
1358;0.486616;0
1359;0.677349;0
1360;1.08895;0
1361;0.408652;0
1362;0.444923;0
1363;0.404839;0
1364;0.302494;0
1365;0.541385;0
1366;0.422706;0
1367;0.638544;0
1368;0.642359;0
1369;0.560986;0
1370;0.320205;0
1371;0.47886;0
1372;0.496231;0
1373;0.856101;0
1374;0.635874;0
1375;0.501669;0
1376;0.464695;0
1377;0.514652;0
1378;0.767956;0
1379;0.483038;0
1380;0.574246;0
1381;0.883491;0
1382;0.443966;0
1383;0.637294;0
1384;0.63835;0
1385;0.501288;0
1386;0.70294;0
1387;0.437831;0
1388;0.403092;0
1389;0.360556;0
1390;0.452119;0
1391;0.529164;0
1392;0.730595;0
1393;0.517164;0
1394;0.477418;0
1395;0.710934;0
1396;0.430185;0
1397;0.554568;0
1398;0.292419;0
1399;0.41517;0
1400;0.789874;0
1401;0.593171;0
1402;0.345523;0
1403;0.717025;0
1404;0.489245;0
1405;0.370391;0
1406;0.25318;0
1407;0.517201;0
1408;0.579433;0
1409;0.50993;0
1410;0.557083;0
1411;0.406167;0
1412;0.337882;0
1413;0.508866;0
1414;0.502186;0
1415;0.32031;0
1416;0.668825;0
1417;0.649925;0
1418;0.706865;0
1419;0.344219;0
1420;0.74793;0
1421;0.744859;0
1422;0.531322;0
1423;0.418792;0
1424;0.532559;0
1425;0.368844;0
1426;0.432654;0
1427;0.64996;0
1428;0.484432;0
1429;0.543878;0
1430;0.494315;0
1431;0.469271;0
1432;0.645973;0
1433;0.361228;0
1434;0.627551;0
1435;0.435749;0
1436;0.718653;0
1437;0.497479;0
1438;0.513043;0
1439;0.665637;0
1440;0.639525;0
1441;0.5014;0
1442;0.526756;0
1443;0.541141;0
1444;0.53356;0
1445;0.648363;0
1446;0.423294;0
1447;0.34329;0
1448;0.676849;0
1449;0.968424;0
1450;0.480022;0
1451;0.363972;0
1452;0.461086;0
1453;0.410124;0
1454;0.400458;0
1455;0.494769;0
1456;0.465403;0
1457;0.666055;0
1458;0.654951;0
1459;0.494274;0
1460;0.573709;0
1461;0.351383;0
1462;0.578983;0
1463;0.400439;0
1464;0.4258;0
1465;0.726162;0
1466;0.496494;0
1467;0.423967;0
1468;0.577732;0
1469;0.28535;0
1470;0.5673;0
1471;0.528036;0
1472;0.383439;0
1473;0.597374;0
1474;0.355179;0
1475;0.38804;0
1476;0.673464;0
1477;0.571064;0
1478;0.413883;0
1479;0.624537;0
1480;0.455448;0
1481;0.333402;0
1482;0.510359;0
1483;0.544253;0
1484;0.523824;0
1485;0.394797;0
1486;0.491768;0
1487;0.397989;0
1488;0.355497;0
1489;0.632881;0
